PMS: PM1; PMS: PM2.5; PMS: PM10;-; OPC: PM1; OPC: PM2.5; OPC: PM10;-;Tiempo 
 12;12;13;-;2.40993;20.5836;0;-;11:24:59
12;12;13;-;2.09757;2.68286;4.10866;-;11:25:00
12;12;13;-;1.76572;2.28293;3.41108;-;11:25:01
9;13;13;-;1.50148;1.99266;4.21689;-;11:25:02
9;13;13;-;2.0517;2.62592;5.75942;-;11:25:03
9;13;13;-;1.65434;2.19462;2.67464;-;11:25:04
8;11;11;-;1.78559;2.73492;41.811;-;11:25:05
8;11;11;-;1.91724;2.58382;28.3503;-;11:25:06
8;11;11;-;1.77015;2.45427;5.85512;-;11:25:07
8;11;11;-;1.83056;2.3831;4.78583;-;11:25:08
8;11;11;-;1.56895;1.93385;1.99176;-;11:25:09
8;11;11;-;1.91233;2.55401;7.95942;-;11:25:10
 18;20;13;-;2.20138;17.3335;0;-;11:34:09
18;20;13;-;2.04429;2.68059;9.0618;-;11:34:10
7;13;13;-;1.50563;1.7678;3.89627;-;11:34:11
7;13;13;-;1.87452;2.17207;2.18618;-;11:34:12
8;14;14;-;1.46947;2.13047;12.4356;-;11:34:13
10;14;36;-;1.8633;2.24944;2.58899;-;11:34:14
8;18;28;-;2.08436;2.88553;5.64279;-;11:34:15
12;22;30;-;2.23173;3.1587;4.12912;-;11:34:16
14;24;30;-;2.09823;2.59288;2.81292;-;11:34:17
8;15;18;-;1.94518;2.36005;6.56738;-;11:34:18
8;17;19;-;1.978;2.88612;3.84668;-;11:34:19
9;18;20;-;2.32514;2.96507;7.33493;-;11:34:20
 12;12;15;-;3.27348;3.35176;0;-;12:03:00
12;12;15;-;3.77107;4.45642;4.78593;-;12:03:01
13;13;15;-;3.09211;3.59406;4.28829;-;12:03:02
9;13;15;-;3.57091;4.34773;4.6139;-;12:03:03
9;13;15;-;3.04277;3.47128;6.50285;-;12:03:04
9;13;13;-;2.81447;3.43281;3.91802;-;12:03:05
9;13;13;-;2.91255;3.42823;3.61466;-;12:03:06
8;12;12;-;2.88092;3.87781;9.04835;-;12:03:07
8;13;13;-;3.14961;3.62591;3.73792;-;12:03:08
8;13;13;-;3.15136;3.64905;4.05551;-;12:03:09
8;13;13;-;3.51232;4.21826;4.84182;-;12:03:10
8;12;12;-;3.58957;3.99015;6.54093;-;12:03:11
 13;14;12;-;2.4011;5.00178;0;-;12:12:10
12;14;12;-;3.48917;4.27057;5.41801;-;12:12:11
8;12;12;-;3.51216;4.23701;6.40514;-;12:12:12
8;12;12;-;2.85102;3.37923;6.45318;-;12:12:13
8;12;14;-;3.02164;3.55345;4.2332;-;12:12:14
8;12;14;-;2.94907;3.56171;4.05739;-;12:12:15
8;12;14;-;3.04201;3.57941;6.62896;-;12:12:16
8;12;13;-;2.69116;3.28324;4.38872;-;12:12:17
8;12;13;-;2.73591;3.62335;7.38567;-;12:12:18
8;12;13;-;2.581;3.38114;4.64256;-;12:12:19
8;12;13;-;2.29051;2.84902;3.81509;-;12:12:20
8;12;13;-;2.47534;3.20217;14.4514;-;12:12:21
 9;9;12;-;3.56796;10.7017;0;-;12:21:20
9;9;12;-;2.5388;3.20027;35.312;-;12:21:21
8;8;10;-;3.15689;4.04684;21.3975;-;12:21:22
7;10;10;-;3.60781;4.42512;10.4292;-;12:21:23
7;10;10;-;3.73885;4.68677;8.32547;-;12:21:24
7;11;11;-;3.32926;4.08134;4.83402;-;12:21:25
7;11;11;-;3.20801;3.93134;12.599;-;12:21:26
7;11;11;-;3.96195;4.80948;17.5814;-;12:21:27
7;9;9;-;2.44347;2.90037;2.99446;-;12:21:28
7;9;9;-;3.35304;3.87229;13.9904;-;12:21:29
7;9;9;-;3.01148;3.35809;3.64922;-;12:21:30
7;9;9;-;2.76428;3.40612;3.97779;-;12:21:31
 10;11;13;-;3.0368;14.4284;0;-;12:30:30
10;11;11;-;3.34161;4.21913;6.24256;-;12:30:31
8;10;11;-;2.44651;3.20598;23.2584;-;12:30:32
9;11;12;-;2.93773;3.7151;4.45817;-;12:30:33
8;11;12;-;3.22335;3.67171;3.83253;-;12:30:34
8;11;12;-;3.13589;3.77632;4.03144;-;12:30:35
8;11;12;-;3.02399;3.68091;15.2516;-;12:30:36
7;9;11;-;3.49753;4.07141;17.5752;-;12:30:37
7;9;11;-;3.16495;3.691;3.81029;-;12:30:38
7;9;11;-;3.10053;3.92382;25.0739;-;12:30:39
7;10;11;-;3.22267;3.94453;4.8269;-;12:30:40
7;10;11;-;2.65313;3.29256;18.0613;-;12:30:41
 11;11;13;-;5.869;22.4606;0;-;12:39:40
11;11;13;-;3.89477;4.42972;5.49587;-;12:39:41
11;11;13;-;4.1671;4.99147;10.5637;-;12:39:42
9;12;12;-;3.84938;4.33598;4.4521;-;12:39:43
9;12;12;-;3.50611;4.09096;4.60862;-;12:39:44
9;12;12;-;3.61114;4.54887;5.22225;-;12:39:45
9;12;12;-;3.69163;4.65164;10.2528;-;12:39:46
9;12;12;-;3.63165;4.32907;8.94093;-;12:39:47
9;12;12;-;4.10231;4.662;7.85592;-;12:39:48
10;12;12;-;3.62308;4.44567;7.21648;-;12:39:49
10;12;12;-;4.08331;4.823;7.52161;-;12:39:50
10;12;12;-;3.91661;4.60305;7.24005;-;12:39:51
 14;14;12;-;5.0245;5.1237;0;-;12:48:50
9;11;12;-;4.52739;5.04179;7.5216;-;12:48:51
9;11;12;-;4.683;5.61136;10.6137;-;12:48:52
9;11;12;-;4.14492;4.81841;5.17283;-;12:48:53
9;11;12;-;4.44697;5.03119;6.16909;-;12:48:54
8;10;11;-;4.10052;4.83218;5.78602;-;12:48:55
8;17;18;-;4.01135;4.49577;4.58368;-;12:48:56
7;18;19;-;4.57547;5.27597;5.70885;-;12:48:57
8;16;17;-;4.63448;5.32738;21.3836;-;12:48:58
8;16;17;-;3.51681;4.10557;7.35516;-;12:48:59
9;14;15;-;4.16555;5.11775;10.9849;-;12:49:00
9;14;15;-;4.45464;5.10119;15.6859;-;12:49:01
 12;12;11;-;3.59918;16.2418;0;-;12:58:00
9;11;11;-;3.79092;4.40247;4.89542;-;12:58:01
9;11;11;-;4.36091;4.90571;5.11236;-;12:58:02
9;12;12;-;4.89811;5.64141;6.34742;-;12:58:03
10;13;13;-;5.19461;5.98839;6.75878;-;12:58:04
10;13;13;-;5.36566;5.95394;6.12259;-;12:58:05
10;12;12;-;5.11979;5.73623;12.4989;-;12:58:06
9;11;11;-;5.10738;5.66155;5.97455;-;12:58:07
9;11;11;-;5.79364;6.73392;12.7238;-;12:58:08
9;12;12;-;5.03944;5.70812;6.16015;-;12:58:09
9;12;12;-;4.32823;5.01754;5.7543;-;12:58:10
9;12;12;-;3.24485;3.99419;5.41253;-;12:58:11
 13;13;10;-;2.73768;6.14275;0;-;13:07:10
8;10;10;-;2.16791;2.55714;2.68869;-;13:07:11
8;10;10;-;2.4289;3.06944;5.67791;-;13:07:12
8;12;12;-;2.46879;3.07015;5.15947;-;13:07:13
9;13;13;-;2.25725;3.11045;5.48744;-;13:07:14
9;13;13;-;2.09174;2.92128;3.66308;-;13:07:15
9;13;13;-;1.81955;2.42087;4.56878;-;13:07:16
8;12;12;-;2.09789;2.75635;5.98828;-;13:07:17
8;12;12;-;1.96;2.48449;9.12669;-;13:07:18
8;12;12;-;2.21965;2.75356;3.15397;-;13:07:19
8;12;12;-;1.88336;2.36462;2.57828;-;13:07:20
8;12;12;-;1.78261;2.24089;4.82381;-;13:07:21
 20;21;18;-;2.44021;16.5743;0;-;13:16:20
12;16;18;-;1.88333;2.11245;2.19149;-;13:16:21
12;16;18;-;2.08869;2.97885;3.83844;-;13:16:22
11;16;18;-;1.87466;2.34669;3.78187;-;13:16:23
12;17;19;-;2.45964;3.12449;3.37592;-;13:16:24
12;17;19;-;2.10191;2.90627;8.09758;-;13:16:25
13;18;20;-;2.44349;3.12456;3.66328;-;13:16:26
12;17;19;-;2.24715;2.91021;3.20012;-;13:16:27
12;17;19;-;1.9865;2.83455;6.50512;-;13:16:28
13;19;20;-;1.69326;2.41526;12.6818;-;13:16:29
13;19;20;-;2.15296;2.79892;5.68962;-;13:16:30
13;19;20;-;1.98988;2.41616;2.55561;-;13:16:31
 11;18;18;-;2.78859;22.6054;0;-;13:25:30
12;18;19;-;2.04697;2.29512;2.32927;-;13:25:31
12;17;18;-;1.80776;2.3116;2.74401;-;13:25:32
10;14;16;-;2.14884;2.77;5.33151;-;13:25:33
11;16;18;-;1.8769;2.40956;2.64268;-;13:25:34
11;16;18;-;2.87645;3.31945;3.45685;-;13:25:35
13;17;20;-;2.10309;3.15501;39.4644;-;13:25:36
13;17;20;-;2.33668;2.69544;2.77737;-;13:25:37
13;17;19;-;2.51457;3.13915;4.3402;-;13:25:38
13;17;19;-;2.26501;2.92763;3.28697;-;13:25:39
10;14;14;-;1.80532;2.38332;14.1708;-;13:25:40
13;19;20;-;1.8368;2.17488;2.4518;-;13:25:41
 21;23;25;-;2.03805;3.13297;0;-;13:34:40
13;22;24;-;1.80219;2.2997;18.2947;-;13:34:41
13;22;24;-;2.33067;2.84122;5.46799;-;13:34:42
13;22;24;-;2.12707;2.51039;2.66524;-;13:34:43
13;23;24;-;1.65134;2.1294;2.48299;-;13:34:44
13;23;24;-;1.6657;2.30117;6.32201;-;13:34:45
13;23;24;-;2.30621;2.84893;3.29512;-;13:34:46
13;22;24;-;1.86028;2.30725;2.90907;-;13:34:47
13;22;24;-;1.78708;2.26618;17.0299;-;13:34:48
13;22;24;-;1.81402;2.2561;16.2668;-;13:34:49
14;21;23;-;1.88447;2.41839;4.88476;-;13:34:50
14;21;23;-;1.24649;1.63268;2.2427;-;13:34:51
 14;14;16;-;2.29446;4.14006;0;-;13:43:50
10;16;16;-;2.37851;3.01951;8.90864;-;13:43:51
10;16;16;-;2.19202;2.66747;3.64317;-;13:43:52
11;15;15;-;2.10568;2.62606;3.00762;-;13:43:53
12;16;16;-;1.98224;2.49333;2.83774;-;13:43:54
12;16;16;-;1.72647;2.23953;2.71586;-;13:43:55
12;16;16;-;2.12051;2.92169;4.07765;-;13:43:56
11;15;15;-;1.94486;2.27239;4.56487;-;13:43:57
11;15;15;-;1.86232;2.21561;2.30622;-;13:43:58
10;14;14;-;1.69636;2.15013;16.7455;-;13:43:59
10;14;14;-;1.93422;2.37925;4.88867;-;13:44:00
10;14;14;-;1.89012;2.55326;2.93948;-;13:44:01
 11;11;11;-;1.62468;1.75257;0;-;13:53:00
7;11;11;-;2.81896;3.34072;3.36974;-;13:53:01
7;11;11;-;2.01801;2.71715;6.45746;-;13:53:02
7;11;11;-;1.90053;2.38773;3.96497;-;13:53:03
8;11;11;-;2.00136;2.35448;2.45316;-;13:53:04
8;11;11;-;2.1163;2.55416;2.61114;-;13:53:05
8;11;11;-;1.87386;2.40944;4.28169;-;13:53:06
8;11;11;-;1.51582;2.2734;5.36539;-;13:53:07
8;11;11;-;1.45936;1.667;1.68346;-;13:53:08
8;11;11;-;1.72259;2.33649;5.31136;-;13:53:09
8;11;11;-;1.83925;2.28037;2.6839;-;13:53:10
8;11;11;-;1.75601;2.32756;2.74249;-;13:53:11
 16;16;14;-;1.76749;3.02903;0;-;14:02:10
9;13;13;-;1.27074;1.67329;6.42845;-;14:02:11
8;11;11;-;1.3774;2.05502;6.38032;-;14:02:12
9;12;12;-;1.34085;1.63999;4.19911;-;14:02:13
8;12;12;-;1.4572;1.83403;2.07528;-;14:02:14
8;12;12;-;2.10558;2.54975;5.1949;-;14:02:15
8;13;13;-;1.66079;2.16391;2.87025;-;14:02:16
9;14;14;-;1.86204;2.46869;7.44452;-;14:02:17
9;13;13;-;1.56555;2.23701;3.25364;-;14:02:18
9;13;13;-;1.69857;2.17641;2.33627;-;14:02:19
9;12;12;-;1.66988;2.14267;6.64836;-;14:02:20
9;12;12;-;1.7429;2.14308;17.1216;-;14:02:21
 13;13;14;-;2.40642;11.9745;0;-;14:11:20
9;13;14;-;1.63849;2.00706;2.947;-;14:11:21
9;13;14;-;1.79411;2.36757;5.41531;-;14:11:22
9;13;14;-;1.65335;2.1209;4.65625;-;14:11:23
9;13;14;-;1.64493;2.42429;6.02617;-;14:11:24
9;13;14;-;1.71071;2.02754;2.96298;-;14:11:25
9;13;14;-;1.54054;1.93382;4.39977;-;14:11:26
9;13;14;-;1.24804;1.6413;2.20236;-;14:11:27
9;13;14;-;1.60865;1.92009;1.92898;-;14:11:28
8;13;13;-;1.9005;2.41573;16.6235;-;14:11:29
8;13;13;-;1.40011;1.83189;1.9325;-;14:11:30
8;13;13;-;1.61326;2.11579;2.46556;-;14:11:31
 11;11;12;-;1.96562;2.08678;0;-;14:20:30
8;11;12;-;1.96736;2.21953;2.23822;-;14:20:31
8;11;12;-;1.92351;2.4283;2.7187;-;14:20:32
7;11;12;-;1.57975;2.10407;13.7729;-;14:20:33
8;12;13;-;1.45171;1.78394;2.64029;-;14:20:34
8;12;13;-;1.4669;1.8397;4.1374;-;14:20:35
8;13;14;-;1.82769;2.17856;2.21003;-;14:20:36
7;12;13;-;1.58445;2.18123;2.36909;-;14:20:37
7;12;13;-;1.35326;1.71153;4.1662;-;14:20:38
7;11;11;-;1.53451;1.88688;2.23432;-;14:20:39
7;11;11;-;1.59432;1.83246;1.8378;-;14:20:40
7;11;11;-;1.5806;2.04189;2.63488;-;14:20:41
 10;10;11;-;2.40503;3.29019;0;-;14:29:40
7;11;11;-;1.18252;1.35073;1.37349;-;14:29:41
7;11;11;-;1.62703;1.85813;1.8657;-;14:29:42
6;10;10;-;1.16247;1.56763;1.93665;-;14:29:43
7;11;11;-;1.65459;1.95936;4.26099;-;14:29:44
7;11;11;-;1.8274;2.28957;2.86231;-;14:29:45
8;12;12;-;1.80597;2.18651;2.34053;-;14:29:46
7;11;11;-;1.85189;2.26195;2.87561;-;14:29:47
7;11;11;-;1.83914;2.45173;12.2648;-;14:29:48
7;10;10;-;1.76516;2.19793;11.9931;-;14:29:49
7;10;10;-;1.83358;2.57571;6.80755;-;14:29:50
7;10;10;-;1.78199;2.35844;16.4425;-;14:29:51
 12;12;10;-;2.53474;3.75078;0;-;14:38:50
6;9;9;-;1.86547;2.4376;13.5685;-;14:38:51
7;9;9;-;1.66879;2.1969;4.96228;-;14:38:52
7;9;9;-;1.86223;2.28076;2.6078;-;14:38:53
8;11;11;-;1.71655;2.11354;17.8144;-;14:38:54
8;11;11;-;1.72122;2.14725;3.01259;-;14:38:55
8;11;11;-;1.50024;1.9891;2.42347;-;14:38:56
8;11;11;-;1.90602;2.61213;3.9867;-;14:38:57
8;11;11;-;1.55349;2.05199;2.2176;-;14:38:58
8;11;11;-;1.70687;2.20196;2.83504;-;14:38:59
7;10;10;-;2.13489;2.74382;7.43998;-;14:39:00
7;10;10;-;1.90858;2.22181;2.22965;-;14:39:01
 10;13;10;-;2.538;4.33816;0;-;14:48:00
6;8;10;-;1.93941;2.38721;4.94459;-;14:48:01
6;8;10;-;1.75193;2.13791;3.05527;-;14:48:02
7;9;10;-;2.06349;2.74405;3.67693;-;14:48:03
8;10;11;-;2.01977;2.57422;3.60753;-;14:48:04
8;10;11;-;2.23477;2.62433;2.70294;-;14:48:05
8;11;12;-;1.8901;2.54072;4.21811;-;14:48:06
7;10;11;-;1.91434;2.44728;2.65284;-;14:48:07
7;10;11;-;2.1703;2.64398;2.95771;-;14:48:08
7;10;11;-;1.96024;2.46656;3.63289;-;14:48:09
7;10;11;-;2.02632;2.48104;4.90628;-;14:48:10
7;10;11;-;1.85171;2.17817;2.45413;-;14:48:11
 8;8;8;-;2.30496;6.51446;0;-;14:57:10
6;8;8;-;1.09303;1.49684;2.38871;-;14:57:11
6;8;8;-;1.68231;2.09095;2.34027;-;14:57:12
6;8;8;-;2.31611;2.73376;5.2178;-;14:57:13
6;8;8;-;1.57421;1.89191;2.17179;-;14:57:14
6;8;8;-;1.4763;1.77296;2.11002;-;14:57:15
6;8;8;-;1.62985;1.91144;1.98035;-;14:57:16
7;9;9;-;2.00029;2.39813;14.8269;-;14:57:17
7;9;9;-;1.76832;2.21404;2.34972;-;14:57:18
7;9;9;-;1.78476;2.094;2.16389;-;14:57:19
6;8;8;-;1.63598;2.33332;3.4822;-;14:57:20
6;8;8;-;1.69783;1.96814;1.99137;-;14:57:21
 12;12;12;-;2.73936;4.14327;0;-;15:06:20
7;11;12;-;2.04629;2.75576;8.4944;-;15:06:21
7;11;12;-;1.95858;2.64059;16.3417;-;15:06:22
7;11;12;-;1.66801;2.21246;2.79167;-;15:06:23
8;12;13;-;1.96218;2.60267;16.6471;-;15:06:24
8;12;13;-;2.00872;2.39305;2.47862;-;15:06:25
8;12;13;-;1.71168;2.21588;4.96846;-;15:06:26
7;11;12;-;1.50231;2.03652;6.77825;-;15:06:27
7;11;12;-;2.04362;2.5801;3.7419;-;15:06:28
7;11;11;-;1.65729;2.24652;5.618;-;15:06:29
7;11;11;-;1.79573;2.54852;6.1899;-;15:06:30
7;11;11;-;2.02233;2.41372;2.76027;-;15:06:31
 14;14;8;-;2.14699;7.02909;0;-;15:15:30
6;8;10;-;1.63979;2.01719;2.39535;-;15:15:31
6;8;10;-;1.78139;2.3785;3.69217;-;15:15:32
6;9;10;-;1.68275;1.98729;2.00868;-;15:15:33
6;10;11;-;1.46774;1.86859;2.47475;-;15:15:34
6;10;11;-;1.75143;2.35953;2.84808;-;15:15:35
6;9;9;-;1.55417;1.90411;2.05063;-;15:15:36
6;10;10;-;1.22924;1.56441;1.84779;-;15:15:37
6;8;10;-;1.71515;2.3175;4.88326;-;15:15:38
6;8;10;-;1.35865;1.73452;1.89612;-;15:15:39
6;8;9;-;1.67495;2.35564;16.3934;-;15:15:40
6;8;9;-;1.35034;1.77562;6.96686;-;15:15:41
 13;14;14;-;4.66288;4.82741;0;-;15:24:40
8;13;14;-;2.58124;2.91487;3.1901;-;15:24:41
8;13;14;-;3.72401;4.38559;13.6578;-;15:24:42
8;12;13;-;6.11738;6.80958;8.94104;-;15:24:43
9;13;14;-;8.80675;9.80424;9.83881;-;15:24:44
9;13;14;-;8.1131;9.14128;9.54659;-;15:24:45
9;14;15;-;8.47127;9.72409;30.5837;-;15:24:46
8;13;14;-;7.91515;8.88855;8.98247;-;15:24:47
8;13;14;-;5.34581;6.03725;6.11673;-;15:24:48
8;12;14;-;4.2483;4.82534;6.4415;-;15:24:49
8;12;14;-;4.63904;5.3391;11.1943;-;15:24:50
8;12;14;-;3.36139;3.92317;7.95032;-;15:24:51
 10;10;12;-;2.91998;17.1671;0;-;15:33:50
7;12;12;-;3.39146;3.83532;3.87622;-;15:33:51
7;12;12;-;3.61473;4.36417;4.45673;-;15:33:52
7;12;12;-;2.53714;3.06819;3.35624;-;15:33:53
8;13;13;-;2.17095;2.51845;4.81039;-;15:33:54
8;13;13;-;2.04033;2.47619;2.82912;-;15:33:55
8;13;13;-;2.13368;2.7113;3.6098;-;15:33:56
7;12;12;-;2.2191;2.78798;22.3612;-;15:33:57
7;12;12;-;2.01573;2.41222;3.36509;-;15:33:58
6;11;11;-;2.73296;3.31402;19.1009;-;15:33:59
6;11;11;-;2.68231;3.08155;3.35582;-;15:34:00
6;11;11;-;2.46254;2.82846;2.97643;-;15:34:01
 11;11;13;-;4.31136;5.27506;0;-;15:43:00
8;12;13;-;4.26466;4.94205;7.32921;-;15:43:01
8;12;13;-;4.03544;4.49257;4.57133;-;15:43:02
8;11;12;-;4.2707;4.86808;6.00905;-;15:43:03
9;12;13;-;3.90447;4.5589;4.65776;-;15:43:04
9;12;13;-;3.52248;4.30937;4.95206;-;15:43:05
9;12;12;-;4.00111;4.4362;13.981;-;15:43:06
8;11;11;-;4.53709;5.16775;5.26103;-;15:43:07
8;11;11;-;3.7222;4.52266;22.0158;-;15:43:08
7;11;11;-;4.73003;5.58166;5.798;-;15:43:09
7;11;11;-;3.36926;3.96763;6.2838;-;15:43:10
7;11;11;-;3.7731;4.3779;4.46091;-;15:43:11
 10;10;12;-;2.69959;3.38153;0;-;15:52:10
7;10;13;-;2.65476;3.13378;6.8091;-;15:52:11
6;11;12;-;2.22594;2.78152;3.90695;-;15:52:12
6;11;12;-;2.52163;3.0111;4.6637;-;15:52:13
6;13;14;-;2.24812;2.5923;2.65884;-;15:52:14
6;13;14;-;2.54499;3.01476;3.21523;-;15:52:15
6;11;11;-;2.12531;2.58514;2.70271;-;15:52:16
6;11;11;-;1.7588;2.21277;3.40922;-;15:52:17
6;9;9;-;2.14044;2.81488;12.0755;-;15:52:18
6;9;9;-;2.2928;2.63046;2.88399;-;15:52:19
7;10;10;-;1.8918;2.34307;2.54412;-;15:52:20
6;9;9;-;2.38268;2.85945;23.7334;-;15:52:21
 20;21;23;-;2.87976;3.1656;0;-;16:01:20
14;22;23;-;2.50153;2.87921;15.9832;-;16:01:21
14;22;23;-;2.15032;2.42561;4.74548;-;16:01:22
14;22;23;-;2.63071;3.33992;14.0059;-;16:01:23
14;22;23;-;2.08378;2.43697;2.96237;-;16:01:24
14;22;23;-;1.95591;2.4709;4.96128;-;16:01:25
14;22;23;-;2.63802;3.22921;8.51174;-;16:01:26
14;21;22;-;2.20689;2.67237;2.89024;-;16:01:27
14;21;22;-;1.86247;2.16367;2.18032;-;16:01:28
14;21;22;-;2.16257;2.84394;5.96637;-;16:01:29
14;20;21;-;1.92071;2.56675;2.93403;-;16:01:30
14;20;21;-;2.18122;2.6691;4.94661;-;16:01:31
 10;10;11;-;2.69757;2.772;0;-;16:10:30
7;11;11;-;2.93232;3.67591;13.49;-;16:10:31
7;11;11;-;2.39454;2.89054;7.08493;-;16:10:32
7;10;10;-;2.88996;3.28176;3.37455;-;16:10:33
8;11;11;-;2.59545;3.01869;3.28899;-;16:10:34
8;11;11;-;1.92322;2.4071;3.4261;-;16:10:35
8;11;11;-;2.3015;2.74925;3.03032;-;16:10:36
7;10;10;-;2.60835;3.0143;12.2496;-;16:10:37
7;10;10;-;2.13612;2.55366;2.88779;-;16:10:38
7;10;10;-;2.52017;3.11277;3.25035;-;16:10:39
7;10;10;-;2.2121;2.73021;5.11099;-;16:10:40
7;10;10;-;2.49399;3.08027;7.18775;-;16:10:41
 17;18;20;-;2.30022;6.44757;0;-;16:19:40
10;19;19;-;2.53613;2.96594;3.27627;-;16:19:41
9;18;18;-;2.69958;3.28915;12.226;-;16:19:42
9;18;18;-;3.02518;3.61223;4.54964;-;16:19:43
9;18;18;-;2.84264;3.24138;3.30823;-;16:19:44
9;18;18;-;2.63227;3.16281;3.26478;-;16:19:45
8;17;18;-;2.68324;3.13462;3.39041;-;16:19:46
8;17;18;-;2.48496;2.99874;3.36887;-;16:19:47
8;17;18;-;2.80149;3.35578;3.50692;-;16:19:48
8;18;19;-;2.1712;2.6398;2.7828;-;16:19:49
8;18;19;-;1.927;2.1758;6.0119;-;16:19:50
8;18;19;-;1.80271;2.14884;12.3634;-;16:19:51
 14;14;11;-;2.41164;2.49149;0;-;16:28:50
8;12;13;-;2.4693;3.17704;4.45036;-;16:28:51
9;15;15;-;2.3411;2.71647;2.7902;-;16:28:52
9;15;15;-;2.40591;3.04206;13.8135;-;16:28:53
9;14;14;-;2.15542;2.61197;2.94304;-;16:28:54
9;14;14;-;2.09753;2.71949;2.88387;-;16:28:55
7;10;10;-;2.36432;2.68697;2.70028;-;16:28:56
7;10;10;-;1.92533;2.30357;15.6322;-;16:28:57
7;10;10;-;2.1903;2.66484;3.58106;-;16:28:58
7;10;10;-;2.06018;2.55357;3.14215;-;16:28:59
9;12;13;-;2.24774;2.83039;5.07399;-;16:29:00
9;12;13;-;2.22647;2.60274;2.68015;-;16:29:01
 12;13;13;-;2.40794;6.66745;0;-;16:38:00
8;13;13;-;2.8442;3.77752;7.82645;-;16:38:01
8;13;13;-;3.36789;4.02638;15.2515;-;16:38:02
8;12;12;-;3.29662;3.77558;22.7826;-;16:38:03
8;12;12;-;2.43947;3.01472;4.28548;-;16:38:04
8;12;12;-;3.3205;3.98531;4.41718;-;16:38:05
8;13;13;-;2.63911;3.60835;7.65226;-;16:38:06
8;13;13;-;2.91986;3.60464;17.1712;-;16:38:07
8;13;13;-;2.90099;3.48576;3.57994;-;16:38:08
9;13;13;-;1.6811;2.01328;2.04393;-;16:38:09
9;13;13;-;1.81075;2.1799;2.51204;-;16:38:10
9;13;13;-;1.83896;2.29795;3.23193;-;16:38:11
 10;10;11;-;3.61697;4.95235;0;-;16:47:10
7;11;11;-;2.64857;3.24334;6.19577;-;16:47:11
7;11;11;-;2.21892;2.76536;3.3857;-;16:47:12
7;11;11;-;2.78726;3.52959;7.15896;-;16:47:13
8;12;12;-;2.57693;3.18189;4.41491;-;16:47:14
8;12;12;-;2.34571;2.85139;2.9472;-;16:47:15
9;11;11;-;2.20452;2.44559;2.45311;-;16:47:16
8;10;10;-;2.16015;2.57005;2.6593;-;16:47:17
8;10;10;-;2.82918;3.35133;4.51546;-;16:47:18
7;10;10;-;2.61377;3.08139;3.28554;-;16:47:19
7;10;10;-;2.25285;2.93873;4.01286;-;16:47:20
7;10;10;-;2.57956;3.25243;4.30539;-;16:47:21
 13;13;13;-;4.01645;14.6399;0;-;16:56:20
7;14;14;-;2.67592;3.1121;13.0525;-;16:56:21
7;15;15;-;2.47927;2.8697;16.3895;-;16:56:22
7;14;14;-;2.44363;2.94121;3.11704;-;16:56:23
7;14;14;-;2.76323;3.36576;4.15103;-;16:56:24
7;14;14;-;3.89418;4.47275;4.84774;-;16:56:25
7;14;14;-;3.65468;4.49258;7.91894;-;16:56:26
7;14;14;-;3.1872;3.68274;17.425;-;16:56:27
7;14;14;-;3.91612;4.5758;4.97184;-;16:56:28
7;14;14;-;3.16474;3.63765;4.73138;-;16:56:29
7;14;14;-;3.95861;5.02872;9.37883;-;16:56:30
7;14;14;-;3.55144;4.36384;5.07063;-;16:56:31
 12;12;11;-;2.8385;2.85147;0;-;17:05:30
6;10;10;-;3.18323;3.67426;3.86938;-;17:05:31
7;10;10;-;3.22659;3.69465;4.00751;-;17:05:32
7;11;11;-;3.44734;3.96387;6.37198;-;17:05:33
7;12;12;-;2.77987;3.29349;3.46422;-;17:05:34
8;12;12;-;3.31957;3.95496;5.26234;-;17:05:35
7;11;11;-;3.20738;3.76398;5.05153;-;17:05:36
7;12;12;-;3.07503;3.55962;13.1455;-;17:05:37
7;12;12;-;3.05271;3.54229;3.68533;-;17:05:38
7;12;12;-;3.18665;3.87779;4.7572;-;17:05:39
8;11;11;-;3.58202;4.31868;5.13718;-;17:05:40
8;11;11;-;2.99385;3.55336;3.70428;-;17:05:41
 10;10;10;-;2.90748;2.9857;0;-;17:14:40
5;9;10;-;3.88229;4.62945;6.33502;-;17:14:41
5;9;10;-;3.02477;3.70256;3.94625;-;17:14:42
6;9;10;-;3.08978;3.88302;5.22744;-;17:14:43
7;10;11;-;3.03955;3.5991;3.93619;-;17:14:44
7;10;11;-;2.90796;3.36633;3.52057;-;17:14:45
7;10;10;-;2.81489;3.5146;5.03503;-;17:14:46
6;9;9;-;2.43022;2.9413;3.35897;-;17:14:47
6;9;9;-;2.39286;3.06799;22.5619;-;17:14:48
6;9;9;-;2.54568;3.0175;3.16193;-;17:14:49
6;9;9;-;2.481;2.87786;3.39615;-;17:14:50
6;9;9;-;2.54107;3.0244;3.36361;-;17:14:51
 13;13;13;-;4.00758;6.51116;0;-;17:23:50
9;13;13;-;2.78982;3.14795;4.15979;-;17:23:51
9;13;13;-;2.74262;3.43563;3.75994;-;17:23:52
9;12;12;-;2.93216;3.33592;3.48199;-;17:23:53
10;13;13;-;2.7015;3.05167;3.12596;-;17:23:54
10;13;13;-;2.40054;2.71571;16.8064;-;17:23:55
10;14;14;-;2.94178;3.53929;15.0685;-;17:23:56
9;13;13;-;2.43126;2.98837;3.40134;-;17:23:57
