PMS: PM1; PMS: PM2.5; PMS: PM10;-; OPC: PM1; OPC: PM2.5; OPC: PM10;-;Tiempo 
22;34;37;-;9.38951;10.6779;14.1596;-;22:31:38
23;35;38;-;9.14907;10.8503;15.3036;-;22:31:39
23;35;38;-;8.46077;9.862;10.5697;-;22:31:40
23;35;38;-;9.0316;10.9233;19.691;-;22:31:41
22;35;39;-;8.62177;9.96503;15.8652;-;22:31:42
22;35;39;-;8.456;9.89455;11.3692;-;22:31:43
 30;35;33;-;9.20953;12.5984;0;-;22:40:42
22;29;33;-;8.19795;9.77291;11.6291;-;22:40:43
22;29;33;-;8.5207;9.6659;9.92806;-;22:40:44
21;29;32;-;8.27052;9.29094;11.9717;-;22:40:45
21;29;32;-;8.01937;9.07061;11.9771;-;22:40:46
21;29;32;-;7.327;8.50119;10.7014;-;22:40:47
21;29;31;-;7.74761;9.3154;11.133;-;22:40:48
21;29;31;-;8.4514;9.45932;9.76432;-;22:40:49
21;29;31;-;8.3965;9.42043;10.7682;-;22:40:50
22;29;32;-;8.62619;9.94119;10.6072;-;22:40:51
22;29;32;-;8.56796;9.98286;10.6633;-;22:40:52
22;29;32;-;8.9671;10.3685;15.3091;-;22:40:53
 31;35;33;-;9.44081;13.0677;0;-;22:49:52
21;32;35;-;8.00994;9.061;11.6343;-;22:49:53
21;32;34;-;8.1519;9.29651;10.4193;-;22:49:54
21;33;36;-;8.07263;9.30555;15.1243;-;22:49:55
20;32;36;-;8.40135;9.76813;11.1355;-;22:49:56
20;32;35;-;8.82868;10.1836;11.067;-;22:49:57
19;32;36;-;8.54091;9.75446;11.0152;-;22:49:58
20;32;35;-;8.66363;9.89885;15.0386;-;22:49:59
20;32;34;-;8.04326;9.16238;9.52144;-;22:50:00
21;31;33;-;8.7115;9.85474;11.2411;-;22:50:01
21;31;35;-;8.21696;9.61574;11.0491;-;22:50:02
21;31;35;-;8.23166;9.24436;9.65426;-;22:50:03
 29;31;33;-;8.4284;8.75708;0;-;22:59:02
20;30;31;-;8.65591;9.72772;12.629;-;22:59:03
20;29;29;-;9.15341;10.2922;10.417;-;22:59:04
20;30;30;-;8.57587;9.76769;11.3495;-;22:59:05
21;28;28;-;8.15006;9.31061;11.5846;-;22:59:06
21;28;28;-;7.97774;9.15085;9.95936;-;22:59:07
20;28;28;-;7.45432;8.46083;9.00348;-;22:59:08
20;28;28;-;7.65097;8.59488;9.97668;-;22:59:09
20;29;29;-;8.29869;9.50638;12.3307;-;22:59:10
20;29;29;-;7.65104;8.73915;10.1932;-;22:59:11
20;30;31;-;7.43891;8.70394;9.34626;-;22:59:12
20;30;31;-;7.55557;8.72553;20.5694;-;22:59:13
 32;33;35;-;9.4127;12.2456;0;-;23:08:12
20;31;34;-;7.9797;9.01277;9.39577;-;23:08:13
19;30;32;-;7.99805;8.95022;9.13344;-;23:08:14
19;30;32;-;8.2256;9.39894;10.1672;-;23:08:15
18;29;31;-;7.68877;9.31441;10.1888;-;23:08:16
19;31;33;-;8.08724;9.36595;9.64875;-;23:08:17
19;31;33;-;7.52927;8.82739;9.34391;-;23:08:18
18;30;32;-;7.73155;8.88943;12.7899;-;23:08:19
18;30;32;-;7.11661;8.12796;8.26889;-;23:08:20
18;30;32;-;8.38649;9.87566;22.3519;-;23:08:21
19;32;33;-;7.53286;8.44139;8.62364;-;23:08:22
19;32;33;-;7.50917;8.28512;9.31253;-;23:08:23
 27;28;32;-;7.54662;8.01386;0;-;23:17:22
20;30;32;-;7.56739;8.37403;8.48672;-;23:17:23
20;30;32;-;7.44622;8.36301;19.1275;-;23:17:24
19;29;30;-;7.05801;8.16483;8.71879;-;23:17:25
19;29;30;-;6.68217;7.67525;8.26493;-;23:17:26
19;29;30;-;6.73815;7.5084;7.9634;-;23:17:27
19;28;29;-;7.33326;8.57535;10.0897;-;23:17:28
20;29;30;-;6.84486;7.74062;8.91768;-;23:17:29
20;29;30;-;6.80377;7.76565;8.86701;-;23:17:30
20;28;29;-;7.61245;8.55884;8.66798;-;23:17:31
19;27;28;-;7.37489;8.28878;8.6302;-;23:17:32
19;27;28;-;6.52135;7.28633;7.38406;-;23:17:33
 23;25;25;-;7.49918;8.21355;0;-;23:26:32
17;24;25;-;7.06541;8.0212;8.20379;-;23:26:33
17;24;25;-;6.88473;7.70796;7.90591;-;23:26:34
17;24;25;-;7.04827;7.95993;8.38239;-;23:26:35
17;24;25;-;7.32488;8.18869;8.52696;-;23:26:36
17;24;25;-;7.79401;8.77766;8.96582;-;23:26:37
17;23;24;-;7.01026;7.89846;8.07504;-;23:26:38
17;23;24;-;6.37193;7.47533;18.7738;-;23:26:39
17;23;24;-;7.41602;8.1473;8.19002;-;23:26:40
17;23;26;-;6.70444;7.52229;8.61224;-;23:26:41
17;23;26;-;7.20157;8.20471;13.4616;-;23:26:42
17;23;26;-;6.1225;7.06383;7.26713;-;23:26:43
 42;42;21;-;6.54229;7.01055;0;-;23:35:42
16;22;22;-;6.41045;7.15179;7.34284;-;23:35:43
17;22;22;-;5.93865;6.83136;7.33438;-;23:35:44
17;23;23;-;6.56506;7.27792;7.31363;-;23:35:45
18;23;23;-;6.18498;6.9966;7.40123;-;23:35:46
19;25;26;-;6.16553;6.81996;11.5449;-;23:35:47
18;28;31;-;5.96951;6.70957;7.11161;-;23:35:48
17;28;31;-;5.94696;6.88235;7.3048;-;23:35:49
16;25;27;-;5.8507;6.58525;17.4345;-;23:35:50
16;25;27;-;6.1124;6.87678;9.97602;-;23:35:51
17;29;30;-;5.85247;6.61549;18.7318;-;23:35:52
17;29;31;-;5.21959;6.23904;9.41199;-;23:35:53
 25;26;28;-;5.47161;5.91592;0;-;23:44:52
17;27;28;-;5.01763;5.45953;5.46514;-;23:44:53
17;27;28;-;5.96799;6.46247;6.46975;-;23:44:54
17;26;27;-;4.98199;5.40185;5.42217;-;23:44:55
17;26;27;-;4.99146;5.66221;6.05101;-;23:44:56
17;26;27;-;5.51357;6.29456;7.03411;-;23:44:57
17;25;26;-;5.30744;5.78178;5.807;-;23:44:58
17;25;26;-;4.84511;5.37397;5.39356;-;23:44:59
17;25;26;-;4.41198;4.95067;5.04627;-;23:45:00
17;24;25;-;5.12167;5.69185;5.79616;-;23:45:01
17;24;25;-;5.27838;5.98098;7.20396;-;23:45:02
17;24;25;-;4.78602;5.37284;5.41119;-;23:45:03
 19;19;19;-;5.46502;5.59322;0;-;23:54:02
15;19;19;-;5.45971;6.22604;10.2636;-;23:54:03
15;19;19;-;5.90284;6.567;7.61954;-;23:54:04
15;19;19;-;4.87579;5.36487;5.40114;-;23:54:05
15;19;19;-;4.96669;5.59656;5.99988;-;23:54:06
15;19;19;-;5.24996;6.04292;6.45495;-;23:54:07
15;19;19;-;4.90213;5.60163;6.78797;-;23:54:08
16;19;19;-;5.25926;5.96183;6.20696;-;23:54:09
16;19;19;-;4.81075;5.42171;5.51776;-;23:54:10
16;19;19;-;4.9265;5.54566;5.67776;-;23:54:11
15;19;19;-;5.19096;5.83772;6.17319;-;23:54:12
15;19;19;-;5.29618;5.78251;6.16354;-;23:54:13
 19;19;22;-;5.35133;5.51456;0;-;00:03:12
15;22;22;-;5.5267;6.30469;7.41378;-;00:03:13
15;22;22;-;5.43491;6.07368;7.14968;-;00:03:14
15;21;21;-;5.35248;5.85143;5.94315;-;00:03:15
15;21;21;-;5.20602;5.81328;5.97342;-;00:03:16
15;21;21;-;5.43674;5.92567;6.03039;-;00:03:17
15;20;20;-;4.69286;5.55143;11.8578;-;00:03:18
15;20;20;-;5.23648;6.09606;9.34463;-;00:03:19
15;20;20;-;4.9618;5.62692;5.94334;-;00:03:20
14;19;19;-;5.26013;5.83084;6.93218;-;00:03:21
14;19;19;-;5.4182;5.8462;5.92388;-;00:03:22
14;19;19;-;5.30287;5.89029;6.05548;-;00:03:23
 12;19;19;-;7.22623;7.396;0;-;00:12:22
12;18;18;-;6.00261;6.5863;7.70832;-;00:12:23
13;17;17;-;5.78268;6.49215;6.67268;-;00:12:24
12;17;18;-;5.76172;6.59276;6.73715;-;00:12:25
12;16;17;-;6.36148;7.0705;7.24865;-;00:12:26
12;16;17;-;6.48037;7.42445;7.64987;-;00:12:27
12;17;20;-;6.18647;6.99558;9.77468;-;00:12:28
12;17;20;-;5.43401;6.12473;6.2909;-;00:12:29
12;16;17;-;5.70114;6.5779;6.77517;-;00:12:30
12;17;18;-;6.189;7.00454;7.40317;-;00:12:31
6;10;10;-;6.10678;7.10094;7.64623;-;00:12:32
14;19;19;-;6.22518;6.97711;10.0735;-;00:12:33
 16;16;18;-;7.23909;7.9173;0;-;00:21:32
12;17;18;-;6.74188;7.5868;8.72221;-;00:21:33
12;17;18;-;6.63024;7.27398;7.36915;-;00:21:34
12;17;18;-;6.76721;8.05465;11.686;-;00:21:35
11;16;17;-;5.98816;6.69747;7.18382;-;00:21:36
11;16;17;-;6.52782;7.39157;7.7468;-;00:21:37
12;16;17;-;5.93981;6.6176;9.22561;-;00:21:38
12;16;17;-;6.81897;7.67469;8.09544;-;00:21:39
12;16;17;-;5.77947;6.84594;7.47133;-;00:21:40
12;16;16;-;5.9323;6.70038;7.23955;-;00:21:41
12;16;16;-;6.48021;7.24811;7.69492;-;00:21:42
13;17;17;-;7.03166;7.94421;8.41848;-;00:21:43
 15;15;14;-;7.31106;12.62;0;-;00:30:42
12;14;14;-;6.91714;7.81409;10.8603;-;00:30:43
12;14;14;-;6.62536;7.74948;8.64119;-;00:30:44
11;14;14;-;6.52703;7.63522;13.8586;-;00:30:45
12;15;15;-;6.81376;7.86016;8.56983;-;00:30:46
12;15;15;-;6.74539;7.77488;9.25117;-;00:30:47
12;16;16;-;6.82858;7.79836;8.22968;-;00:30:48
11;15;15;-;7.15935;7.97065;8.09867;-;00:30:49
11;15;15;-;6.95539;8.15357;11.3307;-;00:30:50
11;15;15;-;6.76418;7.61263;8.28693;-;00:30:51
11;15;15;-;6.17443;7.02619;12.8755;-;00:30:52
11;15;15;-;6.68861;7.58352;10.4584;-;00:30:53
 18;18;18;-;5.76372;6.01471;0;-;00:39:52
14;18;18;-;5.42886;6.16148;7.35717;-;00:39:53
14;18;18;-;5.34811;6.27608;6.91532;-;00:39:54
13;18;18;-;5.3884;6.1862;6.95709;-;00:39:55
13;18;18;-;5.32476;6.29523;7.08195;-;00:39:56
13;18;18;-;6.15268;6.98116;7.22874;-;00:39:57
13;17;17;-;5.85924;6.82204;7.25043;-;00:39:58
12;16;16;-;5.46007;6.2562;7.60423;-;00:39:59
12;16;16;-;5.28343;5.73142;5.74971;-;00:40:00
13;17;17;-;5.40776;6.0675;6.18201;-;00:40:01
13;17;17;-;5.21959;6.01183;6.18349;-;00:40:02
13;17;17;-;5.45754;5.99103;6.07455;-;00:40:03
 12;15;17;-;5.74293;5.9189;0;-;00:49:02
13;20;22;-;5.23113;5.82113;8.27596;-;00:49:03
15;22;24;-;4.55497;5.24225;6.38597;-;00:49:04
15;22;23;-;4.74252;5.30222;5.38805;-;00:49:05
13;20;20;-;4.96172;5.75941;8.35279;-;00:49:06
12;19;19;-;4.58948;5.27623;5.6545;-;00:49:07
12;18;18;-;4.8943;5.52764;15.917;-;00:49:08
12;18;18;-;5.27305;6.27982;7.17436;-;00:49:09
13;18;18;-;4.91116;5.48762;5.57754;-;00:49:10
13;18;18;-;4.98438;5.66418;5.9695;-;00:49:11
10;14;14;-;5.06706;5.69699;5.86547;-;00:49:12
13;17;17;-;4.25403;4.70095;5.01236;-;00:49:13
 22;23;20;-;5.3688;5.53628;0;-;00:58:12
14;20;20;-;5.04307;5.76905;6.95846;-;00:58:13
14;20;20;-;4.57611;5.17602;5.41691;-;00:58:14
14;21;22;-;4.80025;5.26405;5.3485;-;00:58:15
14;21;22;-;4.52823;4.96489;5.04552;-;00:58:16
14;21;22;-;5.18429;5.88674;6.34233;-;00:58:17
14;22;23;-;4.40072;4.92627;5.0298;-;00:58:18
14;22;23;-;5.08518;5.84966;6.6013;-;00:58:19
14;22;23;-;5.00104;5.42385;5.45634;-;00:58:20
14;21;22;-;4.64036;5.14551;5.17669;-;00:58:21
14;21;22;-;5.06716;5.49516;5.51581;-;00:58:22
14;22;23;-;4.76986;5.40141;5.51359;-;00:58:23
 19;20;20;-;6.05892;6.37725;0;-;01:07:22
13;19;20;-;4.62315;5.04161;5.06096;-;01:07:23
13;19;20;-;5.28499;6.17678;6.51543;-;01:07:24
13;18;19;-;4.99605;5.69023;10.4046;-;01:07:25
13;18;19;-;4.69;5.4217;5.93547;-;01:07:26
13;18;19;-;5.01378;5.58522;5.61907;-;01:07:27
13;18;20;-;5.26358;6.01759;7.39074;-;01:07:28
13;18;20;-;4.76135;5.42466;5.60858;-;01:07:29
13;18;20;-;4.89899;5.56132;6.14125;-;01:07:30
14;20;21;-;4.68372;5.51646;5.88632;-;01:07:31
14;20;21;-;4.77412;5.22728;5.32503;-;01:07:32
14;20;21;-;4.90945;5.51526;5.57488;-;01:07:33
 19;22;23;-;5.77661;6.37694;0;-;01:16:32
14;22;23;-;5.16225;5.80315;12.1163;-;01:16:33
14;22;23;-;6.4282;7.41098;11.6889;-;01:16:34
14;22;23;-;5.16776;5.89855;6.51918;-;01:16:35
14;22;23;-;5.47549;6.29442;6.42572;-;01:16:36
14;22;23;-;5.91424;6.95774;11.5222;-;01:16:37
14;22;25;-;5.09681;5.58325;5.67604;-;01:16:38
14;22;25;-;6.38527;7.0547;7.16599;-;01:16:39
14;22;25;-;4.9487;5.97645;6.83559;-;01:16:40
14;22;24;-;5.5499;6.28938;9.05657;-;01:16:41
13;21;23;-;5.31596;6.36564;6.97203;-;01:16:42
13;21;23;-;5.80871;6.35334;6.65137;-;01:16:43
 8;8;16;-;5.77097;10.4003;0;-;01:25:42
12;16;16;-;4.99872;5.49195;5.51418;-;01:25:43
12;18;18;-;5.07479;5.63052;5.73349;-;01:25:44
13;19;19;-;5.15361;5.76732;10.4506;-;01:25:45
11;17;17;-;5.46648;6.20396;7.14169;-;01:25:46
11;17;17;-;5.46314;6.25435;6.73617;-;01:25:47
10;17;17;-;4.83214;5.47132;5.64927;-;01:25:48
10;17;17;-;5.21342;5.96655;6.21642;-;01:25:49
11;16;18;-;5.1095;5.74895;6.14313;-;01:25:50
11;16;18;-;5.38589;6.04502;6.48839;-;01:25:51
11;16;17;-;5.41586;6.49305;9.39038;-;01:25:52
11;16;17;-;4.65974;4.99823;5.01553;-;01:25:53
 14;14;16;-;5.6069;5.62796;0;-;01:34:52
12;16;16;-;5.19893;5.82697;6.00636;-;01:34:53
12;16;16;-;4.96239;5.70509;6.71402;-;01:34:54
11;15;15;-;5.20015;5.95696;7.06901;-;01:34:55
12;16;16;-;5.18462;5.82723;6.14857;-;01:34:56
12;16;16;-;4.8662;5.63543;8.50762;-;01:34:57
12;16;16;-;4.95253;5.61866;6.30953;-;01:34:58
11;15;15;-;5.03001;5.53586;6.54888;-;01:34:59
11;15;15;-;5.42297;6.02178;6.1522;-;01:35:00
11;15;15;-;5.44963;6.25052;6.657;-;01:35:01
11;15;15;-;5.51948;6.38843;6.59167;-;01:35:02
11;15;15;-;5.16297;6.14412;7.93207;-;01:35:03
 18;18;18;-;6.54502;7.56265;0;-;01:44:02
13;18;18;-;5.74162;6.44328;8.78664;-;01:44:03
13;18;18;-;5.54518;6.32911;6.67754;-;01:44:04
13;18;18;-;5.25098;5.94914;6.5137;-;01:44:05
13;18;18;-;6.03321;6.57187;6.68104;-;01:44:06
13;18;18;-;5.23917;5.84215;16.9128;-;01:44:07
13;18;18;-;5.23234;5.9092;6.44942;-;01:44:08
