PMS: PM1; PMS: PM2.5; PMS: PM10;-; OPC: PM1; OPC: PM2.5; OPC: PM10;-;Tiempo 
5;13;13;-;3.62578;5.3795;6.1695;-;07:35:57
5;13;13;-;2.79014;3.1632;3.19196;-;07:35:58
5;12;12;-;2.95214;3.14977;3.15027;-;07:35:59
5;12;12;-;1.49663;1.81007;1.84017;-;07:36:00
5;12;12;-;3.37344;3.71266;3.71632;-;07:36:01
 11;13;14;-;3.79287;3.92512;0;-;07:40:53
8;14;14;-;3.94526;5.07786;5.13168;-;07:40:54
8;14;16;-;1.85053;3.22937;13.8222;-;07:40:55
8;14;16;-;1.92612;2.21035;2.21378;-;07:40:56
8;12;15;-;1.6708;2.88534;5.63594;-;07:40:57
8;12;15;-;2.35465;2.81263;2.82623;-;07:40:58
8;12;15;-;2.36419;3.03543;3.15166;-;07:40:59
8;11;15;-;3.21122;4.10057;4.15369;-;07:41:00
8;11;15;-;3.21688;4.06627;4.21175;-;07:41:01
8;11;15;-;4.71717;6.09667;6.12237;-;07:41:02
 15;15;15;-;4.09338;4.13382;5.51021e-40;-;07:45:54
15;16;15;-;3.96116;5.46162;6.42858e-40;-;07:45:55
15;16;17;-;2.93237;3.94077;6.42858e-40;-;07:45:56
15;16;17;-;3.53238;4.14592;6.42858e-40;-;07:45:57
15;16;15;-;3.42901;3.93649;3.94345;-;07:45:58
16;17;17;-;1.69878;2.46093;5.10912;-;07:45:59
15;17;16;-;2.97647;4.36469;7.04741;-;07:46:00
15;17;16;-;2.84757;3.82148;4.52226;-;07:46:01
15;17;16;-;3.01813;3.80349;3.82924;-;07:46:02
14;15;15;-;3.67333;5.00678;5.74111;-;07:46:03
 5;13;15;-;5.30273;5.32289;0;-;07:50:55
5;13;15;-;2.94989;3.90814;4.66999;-;07:50:56
7;13;15;-;3.54201;4.0521;4.0568;-;07:50:57
7;12;15;-;1.85018;2.41845;2.55146;-;07:50:58
7;12;15;-;4.6373;6.42941;7.24688;-;07:50:59
7;12;15;-;2.66724;3.02062;3.02478;-;07:51:00
6;12;15;-;2.91058;3.57822;3.59446;-;07:51:01
6;11;12;-;2.9563;4.00214;4.17026;-;07:51:02
6;11;12;-;2.44615;3.2566;3.33658;-;07:51:03
5;10;11;-;3.43678;4.54102;4.56403;-;07:51:04
 11;12;16;-;4.49762;4.62345;0;-;07:55:56
9;10;16;-;3.44322;3.59158;3.59184;-;07:55:57
7;13;15;-;2.97505;4.75639;5.66947;-;07:55:58
7;13;15;-;3.39064;4.0309;4.03953;-;07:55:59
7;12;15;-;2.28615;2.82021;2.83653;-;07:56:00
7;12;12;-;3.43616;4.52224;4.54654;-;07:56:01
7;12;12;-;2.97081;5.27842;6.87907;-;07:56:02
7;12;12;-;3.22509;3.51944;3.52029;-;07:56:03
5;11;12;-;4.08837;5.29396;5.34501;-;07:56:04
5;11;12;-;2.54946;4.0023;4.74805;-;07:56:05
 11;12;16;-;2.50085;2.61967;0;-;08:00:57
5;14;16;-;3.38922;4.29714;4.92939;-;08:00:58
5;14;15;-;2.17287;3.66706;4.45221;-;08:00:59
5;14;15;-;4.63321;6.12171;6.30942;-;08:01:00
5;12;14;-;3.54491;4.17019;4.18579;-;08:01:01
5;12;14;-;2.87394;5.27981;6.84081;-;08:01:02
5;12;13;-;3.59482;3.89415;3.89499;-;08:01:03
4;11;12;-;3.14508;5.05463;6.52467;-;08:01:04
4;11;12;-;2.41657;3.65557;6.44294;-;08:01:05
4;11;12;-;2.59539;3.84658;4.57392;-;08:01:06
 5;11;11;-;4.97098;7.63681;0;-;08:05:58
5;11;11;-;2.2567;3.29756;4.0238;-;08:05:59
7;11;11;-;2.01083;3.1282;6.03106;-;08:06:00
7;11;11;-;3.2511;4.46419;30.8742;-;08:06:01
7;11;11;-;2.48164;2.79241;2.80349;-;08:06:02
7;11;11;-;3.25762;4.55033;7.40849;-;08:06:03
7;11;11;-;1.66922;2.13007;2.24668;-;08:06:04
7;11;11;-;2.15065;3.14557;3.38832;-;08:06:05
7;11;11;-;2.99296;3.95043;3.9919;-;08:06:06
8;11;11;-;2.19702;3.75331;6.61495;-;08:06:07
 4;10;10;-;2.78588;2.78608;0;-;08:10:59
4;10;10;-;1.56306;2.26402;2.93307;-;08:11:00
5;11;11;-;2.39347;2.95591;2.9706;-;08:11:01
5;11;11;-;2.14517;2.67423;2.68164;-;08:11:02
4;10;10;-;1.60391;1.8937;1.89734;-;08:11:03
4;10;10;-;2.02087;3.13533;3.81119;-;08:11:04
4;10;10;-;2.35765;2.95702;3.01618;-;08:11:05
4;10;10;-;2.72504;3.53913;3.68796;-;08:11:06
4;9;9;-;1.65241;2.54622;3.26748;-;08:11:07
8;11;11;-;2.33643;2.62902;2.63945;-;08:11:08
 11;11;13;-;2.50368;2.52483;0;-;08:16:00
5;13;13;-;3.34156;4.11666;4.12743;-;08:16:01
5;13;13;-;3.93321;4.38903;4.3942;-;08:16:02
5;12;12;-;2.56896;3.64186;3.80252;-;08:16:03
7;12;12;-;3.55688;4.47509;4.49723;-;08:16:04
7;12;12;-;3.13018;4.85703;15.6572;-;08:16:05
7;12;12;-;1.66257;1.75413;1.75433;-;08:16:06
7;12;12;-;2.62721;3.56705;28.9897;-;08:16:07
7;12;12;-;3.70571;5.65221;8.70452;-;08:16:08
7;12;12;-;2.09784;3.249;3.38174;-;08:16:09
 12;12;15;-;2.86269;2.86321;0;-;08:21:01
12;12;15;-;3.09055;4.29911;4.46505;-;08:21:02
7;15;15;-;2.16075;2.77049;2.79575;-;08:21:03
7;15;15;-;2.12971;2.92668;2.98475;-;08:21:04
7;15;15;-;2.67755;4.03686;6.99432;-;08:21:05
7;14;14;-;2.19612;2.78121;2.79673;-;08:21:06
7;14;14;-;3.5255;3.90453;3.91567;-;08:21:07
7;14;14;-;2.47194;4.12172;7.06985;-;08:21:08
7;12;12;-;3.73929;5.25505;6.01346;-;08:21:09
7;12;12;-;2.22472;3.30126;6.20087;-;08:21:10
 10;10;15;-;2.5837;2.58763;0;-;08:26:02
7;15;15;-;3.08572;3.85558;3.86661;-;08:26:03
7;15;15;-;3.622;4.39128;4.40769;-;08:26:04
7;15;15;-;1.77376;2.05202;2.05542;-;08:26:05
7;12;12;-;3.05888;3.63067;3.74588;-;08:26:06
7;12;12;-;2.39443;2.9571;2.97179;-;08:26:07
6;12;12;-;3.08397;4.13873;4.89769;-;08:26:08
6;11;11;-;3.18142;4.35177;4.49325;-;08:26:09
6;11;11;-;3.84868;4.83275;4.96225;-;08:26:10
6;11;11;-;2.0555;2.40069;2.43256;-;08:26:11
 9;9;13;-;2.05174;2.05177;0;-;08:31:03
5;13;13;-;2.10383;2.30194;2.3043;-;08:31:04
5;11;11;-;0.598786;0.615879;0.61589;-;08:31:05
5;11;11;-;2.57875;3.14118;3.26732;-;08:31:06
5;11;11;-;3.03045;4.44004;5.19565;-;08:31:07
5;11;11;-;3.02804;3.55167;3.55909;-;08:31:08
5;11;11;-;2.31142;2.41787;2.41807;-;08:31:09
5;10;10;-;2.26497;3.58558;12.394;-;08:31:10
5;10;10;-;3.28187;4.02625;4.04145;-;08:31:11
5;10;10;-;2.79598;3.65127;4.3615;-;08:31:12
 11;11;13;-;4.29371;4.2978;0;-;08:36:04
11;11;13;-;3.06734;3.37578;3.37911;-;08:36:05
5;13;13;-;1.49619;2.21355;2.23976;-;08:36:06
5;13;13;-;2.48705;2.68514;2.68569;-;08:36:07
5;12;12;-;2.56049;2.67555;2.67576;-;08:36:08
7;12;12;-;2.81838;3.80337;3.94223;-;08:36:09
7;12;12;-;2.65252;3.65916;4.38472;-;08:36:10
6;12;12;-;1.27003;1.53199;1.54239;-;08:36:11
6;11;11;-;2.92067;5.37905;32.8065;-;08:36:12
6;11;11;-;2.99879;3.37646;3.38041;-;08:36:13
 5;13;13;-;2.24862;2.24882;0;-;08:41:05
5;11;11;-;1.62587;2.51013;3.36417;-;08:41:06
5;11;11;-;1.60665;1.70004;1.70025;-;08:41:07
5;10;10;-;2.65812;5.87003;21.7922;-;08:41:08
5;10;10;-;1.63174;2.00599;2.04243;-;08:41:09
5;10;10;-;4.16869;5.92795;6.73604;-;08:41:10
5;10;10;-;3.46158;5.58399;6.36799;-;08:41:11
5;10;10;-;3.44175;6.17065;8.53027;-;08:41:12
5;10;10;-;2.74708;3.04798;3.05178;-;08:41:13
5;10;10;-;2.11819;3.63909;6.64169;-;08:41:14
 8;9;13;-;3.35668;3.48025;0;-;08:46:06
4;11;13;-;1.85733;2.13141;2.13472;-;08:46:07
4;10;11;-;1.65887;1.91911;1.9223;-;08:46:08
4;10;11;-;1.85027;2.8172;3.42305;-;08:46:09
4;9;10;-;1.17819;1.3913;1.39435;-;08:46:10
4;9;10;-;2.64125;3.3553;3.36482;-;08:46:11
4;9;10;-;2.65814;3.60012;3.61301;-;08:46:12
4;8;10;-;2.17984;2.34654;2.34699;-;08:46:13
4;8;10;-;2.75055;3.08389;3.08734;-;08:46:14
4;8;10;-;2.22155;3.11219;3.7347;-;08:46:15
 9;9;11;-;2.79244;2.79322;0;-;08:51:07
4;11;11;-;0.997112;1.02558;1.02559;-;08:51:08
4;9;9;-;2.62983;2.76275;2.76303;-;08:51:09
4;9;9;-;3.55015;3.95114;3.9552;-;08:51:10
4;9;9;-;2.17476;2.89301;3.03302;-;08:51:11
4;9;9;-;1.42039;1.84791;1.95711;-;08:51:12
4;9;9;-;2.35941;5.21786;11.6804;-;08:51:13
4;9;9;-;1.99562;2.44244;2.44905;-;08:51:14
4;9;9;-;1.21944;1.91648;23.8342;-;08:51:15
4;9;9;-;3.07351;3.41501;3.44326;-;08:51:16
 10;12;12;-;2.7603;2.76459;0;-;08:56:08
5;11;12;-;1.34153;1.67386;1.6963;-;08:56:09
5;11;11;-;3.96447;4.39069;4.40322;-;08:56:10
5;11;11;-;1.98664;2.34319;2.37654;-;08:56:11
5;10;12;-;1.80547;2.69039;2.83098;-;08:56:12
5;10;12;-;1.99216;2.27714;2.28102;-;08:56:13
5;10;12;-;2.56883;3.00362;3.00849;-;08:56:14
5;11;12;-;2.54802;3.45815;4.31174;-;08:56:15
5;11;12;-;1.41127;1.67796;1.6904;-;08:56:16
5;11;12;-;2.72323;3.8641;3.92908;-;08:56:17
 9;9;10;-;1.90471;1.90811;0;-;09:01:09
4;10;10;-;1.81868;2.68604;5.4259;-;09:01:10
5;10;10;-;2.74557;3.7363;4.42288;-;09:01:11
5;10;10;-;3.11417;4.35699;4.49461;-;09:01:12
5;10;10;-;2.79179;3.68052;3.72648;-;09:01:13
4;9;9;-;3.93263;5.48246;5.62261;-;09:01:14
4;9;9;-;1.76365;2.02592;2.03571;-;09:01:15
4;9;9;-;1.37195;2.21472;44.0348;-;09:01:16
5;9;9;-;1.75054;2.20426;2.21719;-;09:01:17
5;9;9;-;1.86337;2.26157;2.36903;-;09:01:18
 10;10;10;-;5.3419;5.37762;0;-;09:06:10
4;10;10;-;1.52972;1.9563;2.03485;-;09:06:11
4;10;10;-;3.18444;3.94644;3.95645;-;09:06:12
4;10;10;-;3.21815;3.90929;3.92493;-;09:06:13
4;10;10;-;0.883969;1.16676;1.19994;-;09:06:14
4;10;10;-;2.93349;3.30398;3.30829;-;09:06:15
4;10;10;-;2.23724;2.99858;3.01851;-;09:06:16
4;10;10;-;2.08276;2.22864;2.22902;-;09:06:17
4;10;10;-;3.13454;3.73587;3.7511;-;09:06:18
4;10;10;-;3.43203;3.69199;3.69269;-;09:06:19
 10;10;13;-;3.22915;3.98709;4.59184e-40;-;09:11:11
10;10;13;-;1.58763;2.79327;5.51021e-40;-;09:11:12
10;10;13;-;2.04476;2.89693;3;-;09:11:13
10;10;12;-;2.68148;3.41591;3.53521;-;09:11:14
10;10;11;-;3.3675;3.86261;3.86754;-;09:11:15
10;10;11;-;1.52373;3.48639;7.7453;-;09:11:16
10;10;10;-;2.36895;4.01452;4.15161;-;09:11:17
10;10;10;-;2.58456;2.94516;2.94946;-;09:11:18
5;10;10;-;3.95053;5.68735;8.66526;-;09:11:19
5;10;10;-;2.99693;5.19441;8.31027;-;09:11:20
 10;10;12;-;2.81907;2.93854;0;-;09:16:12
7;12;12;-;1.58838;1.91418;1.94164;-;09:16:13
7;11;11;-;2.03198;2.33565;2.36298;-;09:16:14
6;11;11;-;2.09841;2.68804;2.79999;-;09:16:15
6;11;11;-;1.73506;1.85658;1.85689;-;09:16:16
6;11;11;-;2.95871;3.60582;3.64033;-;09:16:17
6;11;11;-;2.46616;3.01414;3.02833;-;09:16:18
6;10;10;-;2.01397;2.49479;2.50196;-;09:16:19
6;10;10;-;2.24564;2.62833;2.63227;-;09:16:20
6;10;10;-;3.09984;3.26653;3.2669;-;09:16:21
 10;12;12;-;4.28218;4.30256;0;-;09:21:13
5;11;12;-;1.13692;1.32586;1.34602;-;09:21:14
5;11;12;-;2.55046;3.21652;3.22611;-;09:21:15
5;11;12;-;2.13658;3.21136;5.47531;-;09:21:16
5;11;13;-;1.729;1.77835;1.77838;-;09:21:17
5;11;13;-;1.58208;2.12047;2.13457;-;09:21:18
5;11;13;-;2.23663;2.50682;2.50992;-;09:21:19
5;10;13;-;2.68674;4.25821;5.06822;-;09:21:20
5;10;13;-;1.31519;1.59835;1.60201;-;09:21:21
5;10;13;-;2.82559;4.19486;4.89121;-;09:21:22
 9;9;10;-;2.26262;2.26266;0;-;09:26:14
4;10;10;-;0.799839;0.822671;0.822686;-;09:26:15
4;10;10;-;2.12793;2.22593;2.22611;-;09:26:16
4;10;10;-;2.66308;3.49568;3.54317;-;09:26:17
5;10;10;-;2.86636;3.60844;3.64647;-;09:26:18
5;10;10;-;2.07737;2.17876;2.17897;-;09:26:19
5;10;10;-;1.46949;1.51144;1.51147;-;09:26:20
5;9;9;-;2.2146;3.22672;3.99917;-;09:26:21
5;9;9;-;3.03662;3.40344;3.40765;-;09:26:22
5;9;9;-;2.56495;3.18069;3.21895;-;09:26:23
 9;10;11;-;2.02456;2.1442;0;-;09:31:15
9;10;11;-;1.27137;1.54511;1.54865;-;09:31:16
4;10;11;-;2.13152;2.99053;3.03176;-;09:31:17
4;10;11;-;2.16751;2.68499;2.69271;-;09:31:18
4;10;11;-;2.64473;3.94519;4.76304;-;09:31:19
4;9;10;-;2.17561;2.56811;2.57219;-;09:31:20
4;9;10;-;1.48006;1.71052;1.72087;-;09:31:21
4;9;10;-;2.01534;2.2969;2.30725;-;09:31:22
4;9;10;-;2.84718;4.65339;4.8569;-;09:31:23
4;9;10;-;2.71341;3.4965;3.50791;-;09:31:24
 9;9;11;-;1.55059;1.67021;0;-;09:36:16
5;11;11;-;0.530583;0.928347;1.00683;-;09:36:17
5;11;11;-;2.33449;2.94864;3.08992;-;09:36:18
5;11;11;-;0.923089;0.949439;0.949456;-;09:36:19
5;9;9;-;2.18776;2.70023;109.847;-;09:36:20
5;9;9;-;2.70357;3.43061;3.55571;-;09:36:21
5;9;9;-;1.75265;2.82524;2.96442;-;09:36:22
5;9;9;-;2.07604;2.62324;2.63097;-;09:36:23
5;9;9;-;3.1068;3.23825;3.23847;-;09:36:24
5;9;9;-;3.38013;4.66774;5.43618;-;09:36:25
 11;11;13;-;1.4488;1.44899;2.75511e-40;-;09:41:17
10;10;13;-;2.06252;2.50658;2.75511e-40;-;09:41:18
10;10;12;-;1.87616;1.92971;3.67348e-40;-;09:41:19
10;10;13;-;2.72204;3.7415;3.67348e-40;-;09:41:20
10;10;13;-;2.30201;4.10237;4.94521;-;09:41:21
10;10;12;-;2.89667;5.16672;33.5772;-;09:41:22
10;10;12;-;1.85893;1.99589;1.99625;-;09:41:23
10;10;12;-;1.95879;2.46649;2.48096;-;09:41:24
10;10;11;-;1.84916;2.31348;2.3278;-;09:41:25
10;10;11;-;2.14788;2.40228;2.4129;-;09:41:26
 5;10;11;-;3.81563;4.56682;0;-;09:46:18
5;10;11;-;2.81031;2.99844;2.99892;-;09:46:19
5;10;11;-;2.98262;3.43733;3.45209;-;09:46:20
5;10;11;-;2.1604;2.82396;2.97926;-;09:46:21
5;10;10;-;2.83243;3.2276;3.23231;-;09:46:22
5;10;10;-;2.83007;4.35975;7.65696;-;09:46:23
5;10;10;-;1.95774;2.01363;2.01366;-;09:46:24
5;9;9;-;2.53884;3.99634;4.28661;-;09:46:25
5;9;9;-;1.82076;1.87273;1.87276;-;09:46:26
4;9;9;-;2.23567;2.56559;2.56957;-;09:46:27
 11;12;13;-;2.43929;2.44915;0;-;09:51:19
5;12;13;-;3.22535;4.69814;8.81529;-;09:51:20
5;11;11;-;3.00453;3.686;3.69991;-;09:51:21
5;11;11;-;2.06848;2.5385;2.55166;-;09:51:22
5;11;11;-;2.64926;3.86417;6.57833;-;09:51:23
5;11;11;-;1.67919;2.98628;5.80974;-;09:51:24
5;11;11;-;2.08046;3.03537;3.7436;-;09:51:25
5;11;12;-;2.53805;4.88601;6.32336;-;09:51:26
5;11;12;-;2.15746;3.38765;6.05447;-;09:51:27
5;11;12;-;2.73273;3.81068;4.49487;-;09:51:28
 11;11;16;-;3.82588;4.0701;0;-;09:56:20
6;16;16;-;1.40535;1.58353;1.58589;-;09:56:21
6;16;16;-;2.37708;3.2557;3.48447;-;09:56:22
6;16;16;-;2.91392;3.61119;3.62035;-;09:56:23
5;15;15;-;2.94586;3.55813;3.56651;-;09:56:24
5;15;15;-;2.33823;3.92949;5.44074;-;09:56:25
5;14;14;-;3.79308;4.81089;4.86257;-;09:56:26
5;13;13;-;2.01813;2.39191;2.40307;-;09:56:27
5;13;13;-;2.25978;2.59325;2.59728;-;09:56:28
5;13;13;-;2.6251;3.81423;6.75367;-;09:56:29
 16;16;19;-;4.42306;5.14613;0;-;10:01:21
10;17;20;-;3.4683;4.33187;4.48642;-;10:01:22
9;18;20;-;1.85977;2.10874;2.11952;-;10:01:23
9;17;19;-;3.31993;5.2496;5.67648;-;10:01:24
9;17;19;-;2.93912;3.54236;3.55012;-;10:01:25
9;15;17;-;4.79421;6.49853;9.63437;-;10:01:26
9;15;15;-;5.09556;7.22172;16.8416;-;10:01:27
9;17;17;-;4.09993;6.86202;34.6282;-;10:01:28
9;17;17;-;4.2843;6.58038;146.913;-;10:01:29
9;17;17;-;3.2374;4.64453;7.45858;-;10:01:30
 19;22;16;-;4.11691;4.27652;0;-;10:06:22
8;16;16;-;2.04494;2.96523;3.47356;-;10:06:23
6;13;13;-;2.63271;3.18048;3.19361;-;10:06:24
6;12;12;-;3.33737;4.58737;5.24862;-;10:06:25
6;13;13;-;4.05535;5.93672;107.772;-;10:06:26
8;14;16;-;4.2814;5.15487;5.17259;-;10:06:27
8;14;17;-;2.20784;3.07961;3.13345;-;10:06:28
9;15;18;-;2.35705;3.12374;3.25476;-;10:06:29
9;16;20;-;2.21703;3.73121;3.99138;-;10:06:30
9;18;21;-;5.43321;7.73247;7.8224;-;10:06:31
 18;19;15;-;4.07127;13.1861;8.26532e-40;-;10:11:23
18;19;16;-;3.38558;4.67212;8.26532e-40;-;10:11:24
19;20;16;-;5.50615;7.70647;8.26532e-40;-;10:11:25
19;20;17;-;5.01419;7.20675;8.26532e-40;-;10:11:26
19;20;17;-;4.36601;7.19078;18.432;-;10:11:27
17;18;17;-;2.44126;3.54933;4.35863;-;10:11:28
17;18;17;-;4.03763;5.62417;8.73527;-;10:11:29
17;18;17;-;3.97526;5.13203;253.753;-;10:11:30
17;18;18;-;5.11354;6.23138;6.25291;-;10:11:31
17;18;16;-;3.56311;6.12806;16.6318;-;10:11:32
 16;16;19;-;3.39454;4.74973;0;-;10:16:24
9;19;19;-;2.58616;3.54048;44.3649;-;10:16:25
9;18;18;-;3.0661;5.50968;257.456;-;10:16:26
9;18;18;-;3.08767;4.37836;4.62093;-;10:16:27
9;18;18;-;3.04497;4.40091;5.11704;-;10:16:28
9;18;18;-;2.50594;3.66706;136.962;-;10:16:29
8;17;17;-;2.09335;2.91208;3.03408;-;10:16:30
8;17;17;-;2.54091;4.73324;13.9524;-;10:16:31
8;17;17;-;2.14527;3.16478;11.7753;-;10:16:32
8;17;17;-;3.52581;4.13662;4.24911;-;10:16:33
 14;14;17;-;4.00222;4.20808;0;-;10:21:25
14;14;17;-;2.65987;3.06926;3.07338;-;10:21:26
7;17;17;-;3.09033;3.46484;3.46872;-;10:21:27
7;17;17;-;1.82884;2.70355;2.75382;-;10:21:28
7;16;16;-;1.37096;1.89005;1.92388;-;10:21:29
7;14;14;-;2.42932;2.53849;2.53869;-;10:21:30
7;14;14;-;3.19518;4.12628;4.24525;-;10:21:31
7;14;14;-;2.24875;2.92545;3.04335;-;10:21:32
7;14;14;-;2.66746;3.7614;3.9176;-;10:21:33
7;14;14;-;2.3399;3.98738;7.22858;-;10:21:34
 12;12;14;-;3.10518;3.11515;0;-;10:26:26
12;12;14;-;3.43238;4.66354;4.81571;-;10:26:27
7;14;14;-;1.7315;2.53817;10.9532;-;10:26:28
7;14;14;-;2.6817;4.62024;6.09716;-;10:26:29
7;14;14;-;2.24186;2.83075;2.84444;-;10:26:30
7;14;14;-;2.41405;3.96278;47.78;-;10:26:31
7;14;14;-;2.5746;5.09253;9.08897;-;10:26:32
7;14;14;-;2.42229;2.88193;2.88855;-;10:26:33
6;12;12;-;3.13813;3.98782;4.65037;-;10:26:34
6;12;12;-;2.65176;3.18435;3.19794;-;10:26:35
 11;11;13;-;3.14842;3.27441;0;-;10:31:27
10;10;13;-;3.90161;4.65755;4.66623;-;10:31:28
5;12;12;-;3.03097;3.68385;3.7238;-;10:31:29
5;12;12;-;2.35022;2.92985;2.93797;-;10:31:30
5;12;12;-;2.33184;3.38575;4.12873;-;10:31:31
5;12;12;-;2.74635;3.48489;3.61197;-;10:31:32
5;12;12;-;3.33495;4.38144;7.34179;-;10:31:33
5;12;12;-;3.33255;4.0763;4.20118;-;10:31:34
5;11;11;-;2.64585;3.8453;4.00138;-;10:31:35
5;11;11;-;3.69657;6.10304;16.5237;-;10:31:36
 11;11;12;-;2.34675;2.3826;0;-;10:36:28
10;12;12;-;1.69729;2.60538;5.79523;-;10:36:29
5;12;12;-;1.18886;1.29559;1.2959;-;10:36:30
5;12;12;-;1.31721;1.89686;2.00805;-;10:36:31
5;12;12;-;1.8068;1.89499;1.89517;-;10:36:32
5;12;12;-;1.39652;1.67054;1.67404;-;10:36:33
5;12;12;-;2.322;2.71771;2.72178;-;10:36:34
5;12;12;-;3.46387;4.76642;4.84216;-;10:36:35
5;11;11;-;1.33497;3.71088;5.95488;-;10:36:36
5;11;11;-;2.5745;4.3303;14.6664;-;10:36:37
 11;13;16;-;2.74136;3.41986;3.67348e-40;-;10:41:29
13;13;16;-;1.87093;2.18508;3.67348e-40;-;10:41:30
13;13;18;-;1.11489;1.18397;3.67348e-40;-;10:41:31
14;14;11;-;1.17184;1.82444;3.67348e-40;-;10:41:32
13;13;11;-;1.89766;2.89707;3.63915;-;10:41:33
13;13;11;-;1.6203;1.70552;1.7057;-;10:41:34
13;13;11;-;1.57642;2.69116;3.39688;-;10:41:35
11;11;12;-;1.14562;1.2166;1.21678;-;10:41:36
11;11;12;-;1.7079;2.41306;3.08216;-;10:41:37
11;11;13;-;2.44546;3.97963;9.41343;-;10:41:38
 7;7;8;-;1.62554;1.63827;0;-;10:46:30
6;6;8;-;0.698554;0.718495;0.718507;-;10:46:31
4;7;7;-;1.21058;1.27725;1.2774;-;10:46:32
4;7;7;-;1.18717;1.83283;2.45643;-;10:46:33
4;7;7;-;0.673678;0.692909;0.692921;-;10:46:34
4;8;8;-;1.756;2.76118;3.51095;-;10:46:35
4;8;8;-;2.0727;2.45521;2.46546;-;10:46:36
4;8;8;-;2.3018;2.43974;2.44006;-;10:46:37
4;7;7;-;1.71718;2.11012;2.21724;-;10:46:38
4;7;7;-;1.35327;1.56399;1.57345;-;10:46:39
 8;8;10;-;2.94542;3.90228;0;-;10:51:31
7;7;10;-;0.898179;0.923819;0.923835;-;10:51:32
3;8;8;-;0.598825;0.615919;0.61593;-;10:51:33
3;8;8;-;2.30243;3.28386;4.00276;-;10:51:34
3;8;8;-;1.58597;1.83861;1.84818;-;10:51:35
3;8;8;-;1.14282;1.96655;2.6157;-;10:51:36
3;8;8;-;2.19626;3.56399;3.82314;-;10:51:37
3;8;8;-;1.03092;1.14317;1.14351;-;10:51:38
3;8;8;-;1.47683;2.89324;4.378;-;10:51:39
3;8;8;-;0.804034;0.826986;0.827001;-;10:51:40
 5;5;7;-;1.08871;1.08886;0;-;10:56:32
6;6;7;-;0.716503;1.30203;1.76571;-;10:56:33
3;6;6;-;1.49076;1.77959;1.78291;-;10:56:34
3;6;6;-;0.648699;0.667217;0.667229;-;10:56:35
3;6;6;-;0.743178;1.34538;1.93758;-;10:56:36
2;6;6;-;1.28076;1.31733;1.31735;-;10:56:37
2;6;6;-;1.41927;1.63696;1.63997;-;10:56:38
2;6;6;-;1.49168;1.94937;1.95594;-;10:56:39
3;5;5;-;1.77275;2.2553;2.28576;-;10:56:40
3;5;5;-;0.407309;1.04802;3.5109;-;10:56:41
 8;8;11;-;3.14103;3.39823;0;-;11:01:33
7;7;11;-;3.32081;3.82255;3.82804;-;11:01:34
4;10;10;-;2.92785;3.16105;3.16169;-;11:01:35
4;10;10;-;1.78686;2.74286;6.10103;-;11:01:36
4;9;9;-;1.42783;1.79082;1.82665;-;11:01:37
4;8;8;-;1.96045;3.12997;13.8021;-;11:01:38
4;8;8;-;2.56567;3.50082;6.54047;-;11:01:39
4;8;8;-;1.66463;1.71215;1.71218;-;11:01:40
4;8;8;-;0.90621;1.42205;1.45942;-;11:01:41
4;8;8;-;1.70087;1.99329;2.00454;-;11:01:42
 6;7;9;-;2.48618;2.56053;0;-;11:06:34
3;9;9;-;0.607528;0.76307;0.76541;-;11:06:35
3;8;9;-;0.997999;1.02649;1.02651;-;11:06:36
3;8;9;-;1.54026;1.97056;1.98293;-;11:06:37
3;7;8;-;0.999621;1.06156;1.06171;-;11:06:38
3;7;8;-;0.862599;1.04642;1.05517;-;11:06:39
3;7;8;-;1.06682;1.77743;4.30127;-;11:06:40
3;6;7;-;1.53388;1.81101;1.81449;-;11:06:41
3;6;7;-;1.88492;2.21103;2.2219;-;11:06:42
3;6;7;-;1.77255;2.07226;118.83;-;11:06:43
 8;8;8;-;3.86716;5.0266;0;-;11:11:35
7;7;8;-;1.71294;2.64455;3.54433;-;11:11:36
4;8;8;-;2.91606;4.06092;4.34707;-;11:11:37
4;8;8;-;2.27177;4.05229;8.20518;-;11:11:38
4;8;8;-;1.95121;3.00665;3.85833;-;11:11:39
4;8;8;-;2.61532;3.22353;3.26425;-;11:11:40
4;8;8;-;2.19557;3.19383;123.932;-;11:11:41
4;8;8;-;1.10253;1.3848;1.38905;-;11:11:42
5;8;8;-;2.62476;4.0809;7.43616;-;11:11:43
5;8;8;-;1.40639;2.8964;3.83353;-;11:11:44
 3;7;8;-;1.80881;1.81277;0;-;11:16:36
3;7;8;-;0.663927;0.805412;0.812145;-;11:16:37
3;7;8;-;2.16259;2.73874;2.75403;-;11:16:38
3;7;8;-;1.81095;3.49004;7.42927;-;11:16:39
3;6;7;-;2.22375;3.43215;4.22777;-;11:16:40
3;6;7;-;1.15194;1.71953;1.78838;-;11:16:41
3;6;7;-;0.724186;1.16389;1.29436;-;11:16:42
3;6;7;-;1.58945;2.50843;5.58935;-;11:16:43
3;6;7;-;0.675204;0.694478;0.69449;-;11:16:44
3;6;7;-;0.905575;1.19528;1.22926;-;11:16:45
 5;6;8;-;1.88604;1.99805;0;-;11:21:37
3;8;8;-;1.5213;1.97889;1.9859;-;11:21:38
3;7;7;-;0.646959;0.710387;0.710576;-;11:21:39
3;7;7;-;1.92106;1.9759;1.97594;-;11:21:40
3;7;8;-;0.698629;0.718573;0.718585;-;11:21:41
